angle,v0,r,ymax,age,batchId,fitness,iteration,accepted,conv_objective,ConstraintEvaluation_impConstr1
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,47.0,1969.14702627,46.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,47.0,1969.14702627,46.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,47.0,1969.14702627,46.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,47.0,1969.14702627,46.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,47.0,1969.14702627,46.0,accepted,0.0,28.0982963967
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,47.0,1896.49282684,46.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,47.0,325.911843933,46.0,accepted,0.0,-407.334477226
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,47.0,1896.49282684,46.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,47.0,325.911843933,46.0,accepted,0.0,-407.334477226
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,47.0,1896.49282684,46.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,47.0,325.911843933,46.0,accepted,0.0,-407.334477226
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,47.0,1896.49282684,46.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,47.0,325.911843933,46.0,accepted,0.0,-407.334477226
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,47.0,338.681152252,46.0,accepted,0.0,-394.565168907
70.7090979222,116.855828712,868.96570768,620.660057172,1.0,47.0,362.586263987,46.0,accepted,0.0,-370.660057172
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,47.0,325.911843933,46.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,47.0,1896.49282684,46.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,47.0,325.911843933,46.0,accepted,0.0,-407.334477226
24.2638042428,160.483915175,1969.14702627,221.901703603,5.0,48.0,1969.14702627,47.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,5.0,48.0,1969.14702627,47.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,5.0,48.0,1969.14702627,47.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,5.0,48.0,1969.14702627,47.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,5.0,48.0,1969.14702627,47.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,5.0,48.0,1969.14702627,47.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,5.0,48.0,1969.14702627,47.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,5.0,48.0,1969.14702627,47.0,accepted,0.0,28.0982963967
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
24.2638042428,160.483915175,1969.14702627,221.901703603,5.0,48.0,1969.14702627,47.0,accepted,0.0,28.0982963967
70.7090979222,116.855828712,868.96570768,620.660057172,5.0,48.0,362.586263987,47.0,accepted,0.0,-370.660057172
24.2638042428,157.495460682,1896.49282684,213.714356284,5.0,48.0,1896.49282684,47.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,5.0,48.0,325.911843933,47.0,accepted,0.0,-407.334477226
24.2638042428,160.483915175,1969.14702627,221.901703603,5.0,48.0,1969.14702627,47.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,5.0,48.0,1969.14702627,47.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,5.0,48.0,1969.14702627,47.0,accepted,0.0,28.0982963967
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
24.2638042428,160.483915175,1969.14702627,221.901703603,5.0,48.0,1969.14702627,47.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,5.0,48.0,1969.14702627,47.0,accepted,0.0,28.0982963967
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
24.2638042428,157.495460682,1896.49282684,213.714356284,5.0,48.0,1896.49282684,47.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,5.0,48.0,325.911843933,47.0,accepted,0.0,-407.334477226
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
24.2638042428,157.495460682,1896.49282684,213.714356284,5.0,48.0,1896.49282684,47.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,5.0,48.0,325.911843933,47.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,5.0,48.0,1896.49282684,47.0,accepted,0.0,36.2856437162
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
70.7090979222,116.855828712,868.96570768,620.660057172,5.0,48.0,362.586263987,47.0,accepted,0.0,-370.660057172
74.1244744857,118.007651872,747.772468088,657.334477226,5.0,48.0,325.911843933,47.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,5.0,48.0,1896.49282684,47.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,5.0,48.0,325.911843933,47.0,accepted,0.0,-407.334477226
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,5.0,48.0,338.681152252,47.0,accepted,0.0,-394.565168907
24.2638042428,157.495460682,1896.49282684,213.714356284,5.0,48.0,1896.49282684,47.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,5.0,48.0,325.911843933,47.0,accepted,0.0,-407.334477226
70.7090979222,116.855828712,868.96570768,620.660057172,5.0,48.0,362.586263987,47.0,accepted,0.0,-370.660057172
24.2638042428,157.495460682,1896.49282684,213.714356284,5.0,48.0,1896.49282684,47.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,5.0,48.0,325.911843933,47.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,5.0,48.0,1896.49282684,47.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,5.0,48.0,325.911843933,47.0,accepted,0.0,-407.334477226
70.7090979222,118.007651872,886.180555108,632.955787711,5.0,48.0,350.290533448,47.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,5.0,48.0,350.290533448,47.0,accepted,0.0,-382.955787711
25.580173568,157.495460682,1971.487415,235.934957242,1.0,49.0,1971.487415,48.0,accepted,0.0,14.0650427584
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,49.0,1969.14702627,48.0,accepted,0.0,28.0982963967
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,49.0,350.290533448,48.0,accepted,0.0,-382.955787711
25.580173568,157.495460682,1971.487415,235.934957242,1.0,49.0,1971.487415,48.0,accepted,0.0,14.0650427584
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,49.0,325.911843933,48.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,49.0,1896.49282684,48.0,accepted,0.0,36.2856437162
25.580173568,157.495460682,1971.487415,235.934957242,1.0,49.0,1971.487415,48.0,accepted,0.0,14.0650427584
25.580173568,157.495460682,1971.487415,235.934957242,1.0,49.0,1971.487415,48.0,accepted,0.0,14.0650427584
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,49.0,1969.14702627,48.0,accepted,0.0,28.0982963967
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,49.0,1896.49282684,48.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,49.0,325.911843933,48.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,49.0,1896.49282684,48.0,accepted,0.0,36.2856437162
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,49.0,1969.14702627,48.0,accepted,0.0,28.0982963967
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,49.0,350.290533448,48.0,accepted,0.0,-382.955787711
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,49.0,1969.14702627,48.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,49.0,1969.14702627,48.0,accepted,0.0,28.0982963967
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,49.0,1896.49282684,48.0,accepted,0.0,36.2856437162
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,49.0,350.290533448,48.0,accepted,0.0,-382.955787711
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,49.0,350.290533448,48.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,49.0,350.290533448,48.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,49.0,350.290533448,48.0,accepted,0.0,-382.955787711
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,49.0,325.911843933,48.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,49.0,1896.49282684,48.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,49.0,325.911843933,48.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,49.0,1896.49282684,48.0,accepted,0.0,36.2856437162
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,49.0,350.290533448,48.0,accepted,0.0,-382.955787711
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,49.0,325.911843933,48.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,49.0,1896.49282684,48.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,49.0,325.911843933,48.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,49.0,1896.49282684,48.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,49.0,325.911843933,48.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,49.0,1896.49282684,48.0,accepted,0.0,36.2856437162
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,49.0,338.681152252,48.0,accepted,0.0,-394.565168907
25.580173568,160.483915175,2047.01463967,244.97357062,2.0,50.0,2047.01463967,49.0,accepted,0.0,5.02642938049
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,50.0,1896.49282684,49.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,50.0,1896.49282684,49.0,accepted,0.0,36.2856437162
25.580173568,157.495460682,1971.487415,235.934957242,2.0,50.0,1971.487415,49.0,accepted,0.0,14.0650427584
25.580173568,157.495460682,1971.487415,235.934957242,2.0,50.0,1971.487415,49.0,accepted,0.0,14.0650427584
25.580173568,157.495460682,1971.487415,235.934957242,2.0,50.0,1971.487415,49.0,accepted,0.0,14.0650427584
25.580173568,157.495460682,1971.487415,235.934957242,2.0,50.0,1971.487415,49.0,accepted,0.0,14.0650427584
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,50.0,350.290533448,49.0,accepted,0.0,-382.955787711
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,50.0,1969.14702627,49.0,accepted,0.0,28.0982963967
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,50.0,325.911843933,49.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,50.0,1896.49282684,49.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,50.0,325.911843933,49.0,accepted,0.0,-407.334477226
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,50.0,350.290533448,49.0,accepted,0.0,-382.955787711
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,50.0,1969.14702627,49.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,50.0,1969.14702627,49.0,accepted,0.0,28.0982963967
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,50.0,1896.49282684,49.0,accepted,0.0,36.2856437162
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,50.0,362.586263987,49.0,accepted,0.0,-370.660057172
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,50.0,325.911843933,49.0,accepted,0.0,-407.334477226
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,50.0,1969.14702627,49.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,50.0,1969.14702627,49.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,50.0,1969.14702627,49.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,50.0,1969.14702627,49.0,accepted,0.0,28.0982963967
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,50.0,338.681152252,49.0,accepted,0.0,-394.565168907
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,50.0,325.911843933,49.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,50.0,1896.49282684,49.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,50.0,325.911843933,49.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,50.0,1896.49282684,49.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,50.0,325.911843933,49.0,accepted,0.0,-407.334477226
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,50.0,338.681152252,49.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,50.0,338.681152252,49.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,50.0,338.681152252,49.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,50.0,338.681152252,49.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,50.0,338.681152252,49.0,accepted,0.0,-394.565168907
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,50.0,325.911843933,49.0,accepted,0.0,-407.334477226
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,50.0,350.290533448,49.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,50.0,350.290533448,49.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,50.0,325.911843933,49.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,50.0,1896.49282684,49.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,50.0,325.911843933,49.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,50.0,1896.49282684,49.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,50.0,325.911843933,49.0,accepted,0.0,-407.334477226
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,50.0,350.290533448,49.0,accepted,0.0,-382.955787711
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,50.0,1896.49282684,49.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,50.0,1896.49282684,49.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,50.0,325.911843933,49.0,accepted,0.0,-407.334477226
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,50.0,350.290533448,49.0,accepted,0.0,-382.955787711
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,50.0,338.681152252,49.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,50.0,338.681152252,49.0,accepted,0.0,-394.565168907
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,50.0,325.911843933,49.0,accepted,0.0,-407.334477226
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,50.0,325.911843933,49.0,accepted,0.0,-407.334477226
25.580173568,160.483915175,2047.01463967,244.97357062,2.0,51.0,2047.01463967,50.0,accepted,0.0,5.02642938049
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,51.0,1896.49282684,50.0,accepted,0.0,36.2856437162
25.580173568,157.495460682,1971.487415,235.934957242,2.0,51.0,1971.487415,50.0,accepted,0.0,14.0650427584
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,51.0,350.290533448,50.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,51.0,325.911843933,50.0,accepted,0.0,-407.334477226
25.580173568,157.495460682,1971.487415,235.934957242,2.0,51.0,1971.487415,50.0,accepted,0.0,14.0650427584
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,51.0,325.911843933,50.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,51.0,1896.49282684,50.0,accepted,0.0,36.2856437162
25.580173568,157.495460682,1971.487415,235.934957242,2.0,51.0,1971.487415,50.0,accepted,0.0,14.0650427584
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,51.0,1969.14702627,50.0,accepted,0.0,28.0982963967
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,51.0,350.290533448,50.0,accepted,0.0,-382.955787711
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,51.0,1969.14702627,50.0,accepted,0.0,28.0982963967
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,51.0,350.290533448,50.0,accepted,0.0,-382.955787711
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,51.0,1969.14702627,50.0,accepted,0.0,28.0982963967
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,51.0,1896.49282684,50.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,51.0,325.911843933,50.0,accepted,0.0,-407.334477226
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,51.0,1969.14702627,50.0,accepted,0.0,28.0982963967
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,51.0,325.911843933,50.0,accepted,0.0,-407.334477226
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,51.0,1969.14702627,50.0,accepted,0.0,28.0982963967
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,51.0,1969.14702627,50.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,51.0,1969.14702627,50.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,51.0,1969.14702627,50.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,51.0,1969.14702627,50.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,51.0,1969.14702627,50.0,accepted,0.0,28.0982963967
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,51.0,350.290533448,50.0,accepted,0.0,-382.955787711
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,51.0,1896.49282684,50.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,51.0,325.911843933,50.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,51.0,1896.49282684,50.0,accepted,0.0,36.2856437162
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,51.0,350.290533448,50.0,accepted,0.0,-382.955787711
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,51.0,350.290533448,50.0,accepted,0.0,-382.955787711
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,51.0,325.911843933,50.0,accepted,0.0,-407.334477226
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,51.0,325.911843933,50.0,accepted,0.0,-407.334477226
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,51.0,338.681152252,50.0,accepted,0.0,-394.565168907
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,52.0,1969.14702627,51.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,52.0,1969.14702627,51.0,accepted,0.0,28.0982963967
