0000582,0000583,0000597,0000596,0000200,0000579,0000578,0000575,20508701,20508801,failureTemp,0000588,timeof_692,timeof_578,timeof_591,time,timeof_672,cntrlvar_67,timeof_679
10393.4297441,16488.6774938,16620.2236111,12171.2613473,25905.3618379,1187.074719,18170.727608,25015.5187284,211.079386735,14729.2110099,1887.10051995,3657.32195247,-1.0,-1.0,-1.0,27092.5,27092.0,1001.9,27092.0
579.146671382,11975.0802874,9211.15066926,21995.95722,22871.5693053,451.162733797,4714.80259446,12087.994986,220.801976163,17999.2227153,1889.99167809,7291.86820693,-1.0,-1.0,-1.0,23322.8,23323.0,1011.9,23323.0
12062.108278,28328.6009752,22471.9640423,19090.5379156,22346.3087935,25405.4213112,147.969977835,8891.62490341,332.186338393,17424.768976,2389.15227726,17567.2893964,-1.0,22494.0,-1.0,22494.3,22494.0,1002.6,-1.0
4854.9088503,23838.3514701,22653.4289632,6673.67142221,1249.50493589,27026.737227,15239.7161895,14306.2336743,117.727788448,17761.8910443,1941.34999892,1188.10796426,-1.0,-1.0,-1.0,14208.0,-1.0,1941.4,-1.0
19030.4415947,5975.52780129,17834.912434,12563.6829281,14961.7004049,8561.76853727,8571.9318398,24409.4273314,110.498792957,15924.3961547,1966.52101451,15545.1451517,-1.0,-1.0,-1.0,23523.5,23524.0,994.64,23523.0
10375.8711084,17657.8535877,18920.2688994,11331.4127414,216.531510416,3418.10532399,13627.7242723,13475.5717535,287.778590417,19693.5377809,2549.89910487,20808.1911439,-1.0,-1.0,-1.0,3634.7,3634.7,1000.3,3634.6
24582.7870465,5000.11561396,5948.87057478,16625.4066411,10128.7167285,24888.8063858,7187.82054923,5910.63540769,319.291089728,16350.9200973,2337.94460816,16567.9595103,-1.0,17317.0,-1.0,17316.6,17317.0,895.1,-1.0
10356.9208327,26091.0551699,8086.90957437,22096.5006886,21116.0020176,7939.48567457,24000.8202654,7308.03677717,33.0404061438,16458.0941166,1921.0227456,16336.8099939,-1.0,-1.0,-1.0,29055.6,29056.0,1005.7,29056.0
18158.2238732,7237.09745033,18819.1123937,27849.9819414,3763.0515842,18294.9585535,12918.307775,10790.2627554,195.306034085,14749.1666111,2410.52784112,15156.4216287,-1.0,16681.0,-1.0,16681.4,16681.0,1014.8,-1.0
13947.4937868,28083.5660061,5018.54372661,10539.4012991,8148.00529922,21836.6467085,8415.20133753,5547.95194756,51.4024041482,20022.9130825,2254.39908446,21695.9474514,-1.0,16563.0,-1.0,16563.3,16563.0,830.58,-1.0
24668.0391029,22981.5778193,26977.1046861,19222.8156033,26774.5789672,21981.9805064,16756.5763753,26075.9945947,314.253077112,18549.4728825,2442.51737295,28187.6032587,-1.0,43531.0,-1.0,43531.2,43531.0,1011.6,-1.0
24014.8692152,914.661763093,24804.5676032,24364.4812276,7500.83586549,14059.2195471,6644.11480676,1997.22700627,287.239801394,16516.8119111,2584.44788262,3643.66099552,-1.0,14145.0,-1.0,14145.0,14145.0,994.24,-1.0
19275.2354137,15840.0060149,28586.2461714,19026.8055275,28389.6849408,10368.5060816,25607.4319974,6850.9142636,218.505217605,15755.6563197,2332.45540493,16532.0371113,-1.0,-1.0,-1.0,38758.3,38758.0,1012.0,38758.0
12333.0468179,20619.2263493,11313.7231803,11479.2836244,23529.2762186,26513.487163,716.703546265,22082.9051395,162.085004809,21069.7946601,1969.8600741,12115.078552,-1.0,24246.0,-1.0,24246.0,24246.0,1009.1,-1.0
16588.033243,208.454600134,27183.3720558,23111.4398775,21456.9535399,23703.1124079,21799.2371577,16055.0601281,240.988147668,17261.388954,2470.65236854,3924.42069416,-1.0,-1.0,-1.0,37159.0,-1.0,2470.7,-1.0
2913.12773077,9502.00790643,14749.9090867,14162.48567,7758.75206865,20955.2516798,24955.2627844,26438.4305109,269.13127731,20681.8045752,1846.4663712,27773.4439255,-1.0,-1.0,-1.0,28702.2,-1.0,1846.5,-1.0
5431.75451614,9044.24892243,23135.2589328,20742.8063996,1276.27136904,21175.7391709,3879.07099711,21218.7087724,93.1110753911,20161.0347047,2420.56217508,12260.4419137,-1.0,5155.3,-1.0,5155.39,5155.4,1011.0,-1.0
6900.45765355,27182.2186817,4709.62241249,21579.6611691,5177.13073572,27826.0609428,8014.15670457,13886.5519108,109.388440914,18328.2516155,2313.04173656,2379.80552857,-1.0,13191.0,-1.0,13191.3,13191.0,885.12,-1.0
25162.8180382,792.942743909,13938.6788246,19777.9560174,15501.2735683,24131.6380614,3694.39575652,12985.7142681,4.25508123454,18754.3405312,2583.76416936,25425.9675985,-1.0,19196.0,-1.0,19195.7,19196.0,1010.6,-1.0
8119.03454192,5004.65171314,25311.8626846,6192.38167725,17160.1788416,17931.6523943,9155.93027964,5436.25432047,256.974768708,16742.681078,1845.22152014,7320.93653952,-1.0,26316.0,-1.0,26316.2,26316.0,1018.4,-1.0
25305.6588161,25754.5928357,4464.75188571,17183.9559313,21427.0983228,3475.11213639,18614.9107628,4845.22546677,252.611207815,19322.33918,2317.35701287,780.152633931,-1.0,-1.0,-1.0,27052.6,27053.0,971.42,27052.0
1789.31709933,12703.2875364,10807.4894637,8060.3828862,2078.02846631,225.848646462,12236.843251,5516.4903075,114.842413283,18403.3533625,1945.0179812,8323.30497888,-1.0,-1.0,-1.0,2303.95,2303.9,1013.2,2303.9
20434.581519,24536.5335371,28016.2922088,24737.3312914,24003.5091943,11382.334986,3774.49169679,13437.9250154,98.7436719993,18681.2862035,2460.17525779,12015.0549302,-1.0,27778.0,-1.0,27778.0,27778.0,1011.0,-1.0
25693.9458808,22409.2716915,12092.7642297,10198.7340976,9880.65092313,25987.5889056,11401.6182174,14131.9299511,27.8876637875,20849.7984012,2427.2201494,24096.637005,-1.0,21282.0,-1.0,21282.3,21282.0,986.47,-1.0
27582.8449298,9490.42141365,19202.1772054,6833.91256022,23785.0568103,5933.37958553,13174.931036,1701.42267783,340.232315081,19405.2453716,2327.65958688,18624.6916834,-1.0,-1.0,-1.0,29718.5,29718.0,992.07,29718.0
26838.307037,3397.6108058,9777.44976551,4842.59518725,21002.4899028,10763.0582033,2977.75360366,21722.9386699,152.917751812,21278.2224866,1861.64573383,17848.4867582,-1.0,23980.0,-1.0,23980.3,23980.0,1013.3,-1.0
13509.9952475,742.112853893,9839.56369651,9834.05535579,8978.33943006,19025.5566776,26061.8310885,10336.6559279,349.715085867,20957.3513838,2043.0124915,5320.37779295,-1.0,-1.0,-1.0,21295.7,-1.0,2043.0,-1.0
9455.72501328,26566.8595894,13710.8193312,25056.5134593,11206.0387654,24567.5098881,18421.8026797,26685.5190089,35.8090600693,19648.2224853,2499.12487243,27624.9925005,-1.0,29628.0,-1.0,29627.9,29628.0,855.43,-1.0
14412.6035633,4605.83056723,6040.38347406,22090.6580284,8454.96558016,18088.5341151,22203.1233453,10858.8645671,221.032764456,18647.0349003,1909.70915868,20646.5086985,20550.0,-1.0,-1.0,26543.6,26544.0,751.15,26544.0
8526.64900087,6021.82630244,17893.1220707,3107.55742716,26537.788281,19883.850976,11664.9819457,2992.91304,174.697698409,20488.1662807,2113.18017521,15143.3855806,-1.0,38203.0,-1.0,38202.8,38203.0,992.09,-1.0
20201.5153536,3170.87075692,4534.34362376,10991.5176506,22562.6446041,2792.35821659,10958.7865032,2947.21979424,261.820052618,17932.7172722,1997.97265511,11442.8467756,-1.0,-1.0,-1.0,25355.1,25355.0,1011.3,25355.0
6749.4783334,5331.79399225,24341.1344405,24845.5653256,18290.8768127,4956.93549111,16781.600618,8022.45783214,152.088077526,17105.0481171,2136.44951994,21421.9144627,-1.0,-1.0,-1.0,23247.9,23248.0,995.95,23248.0
1519.89417964,11949.6267043,11851.4730212,19742.8990714,12660.1160176,25776.1439616,15663.1644588,23524.7929139,220.189896923,15930.9589619,2104.9317406,19865.7281408,27991.0,28323.0,-1.0,28323.3,28323.0,753.87,-1.0
7039.59092297,25521.3353789,27332.0858846,28104.0925523,13827.2680205,23044.8793678,6183.82376653,24780.8637135,63.5627903757,17226.5803765,2221.51603348,19585.4993694,-1.0,20011.0,-1.0,20011.1,20011.0,990.52,-1.0
12536.1299271,4754.65924631,15655.4601097,25916.1210553,13363.9404641,21854.7403302,11259.0644238,13287.6744729,45.7403407731,17016.9323836,1971.80501771,5995.19297062,-1.0,24623.0,-1.0,24623.1,24623.0,1018.4,-1.0
1853.23226706,17618.7826276,12484.4661128,24095.4043665,16232.132501,14607.1905963,28223.2030427,5600.33315581,156.35245614,16381.4457235,1982.26015464,9694.39544417,-1.0,-1.0,-1.0,31526.9,31527.0,886.51,31527.0
16530.0709412,26869.3410963,6833.19946379,12865.3387486,8965.33713995,20835.5692418,14709.5903108,23272.1136056,76.7716073326,18010.9130401,1873.11653302,12798.2233148,-1.0,23675.0,-1.0,23675.0,23675.0,786.62,-1.0
24646.6788383,26752.6958354,9126.14912552,10804.5565247,21537.426563,1353.91017899,24087.6928679,6278.72223862,339.583537383,15937.8357046,2173.69018634,8409.7588471,-1.0,-1.0,-1.0,22891.4,22891.0,1005.9,22891.0
8415.28482391,14509.4925806,8359.86542373,15838.2345169,22444.912787,6593.44575999,79.4329768484,22479.7425903,111.258421946,20599.185558,2412.26383079,24371.7059371,-1.0,22524.0,-1.0,22524.4,22524.0,1000.3,-1.0
27031.8038157,2164.15180551,2175.92225022,16092.1547851,21467.4358863,4126.90500365,19382.5330916,19358.5671255,142.678952909,17450.3892982,2134.55444689,5759.41001342,-1.0,-1.0,-1.0,25594.4,25594.0,864.43,25594.0
23619.5406437,17111.0800075,18066.454467,5057.78172259,543.706434417,9348.51426174,11607.4636126,14908.6217015,313.538249595,17795.1392221,2534.56028115,15639.7266739,-1.0,-1.0,-1.0,9892.3,9892.3,1000.8,9892.2
11918.5404716,8661.23193036,10752.113581,1650.914503,26837.055361,24604.8314497,17402.7140038,14195.8364416,28.8888306728,15224.1646153,2392.10493002,4217.1152336,-1.0,-1.0,-1.0,41079.2,-1.0,2392.1,-1.0
19380.4424005,11889.2327733,2305.43095119,20968.6808523,8270.77964817,11414.075555,234.660098055,18073.0220898,296.755060847,20453.57905,1874.83670755,22635.145612,-1.0,8505.4,-1.0,8505.5,8505.5,1008.1,-1.0
11942.5199024,19346.5294509,6417.07730706,6453.78967141,26225.3401845,22279.2306103,9853.3251574,20774.7329961,83.3958200795,19785.5027939,2245.40387818,7887.65148151,-1.0,36079.0,-1.0,36078.7,36079.0,769.31,-1.0
27520.871198,24623.879209,15651.6836274,8057.76749552,1496.16237269,16831.2460447,5546.5531496,2045.28302835,334.168102172,15501.2350507,2120.16147303,2325.23761122,-1.0,7042.7,-1.0,7042.76,7042.7,1002.0,-1.0
23880.5543716,23219.8818014,17884.2792288,14776.1171515,8837.178203,9389.09000554,11058.3752108,16581.5020766,9.72962625017,21108.162036,1890.85194129,10708.7559297,-1.0,-1.0,-1.0,18226.3,18226.0,1013.3,18226.0
10579.0697788,27164.8763502,2196.15410824,23262.0085336,21367.7580123,8730.74357314,16001.6318337,23438.8140751,192.562042201,16904.8828246,2433.61603179,23555.1781094,28972.0,-1.0,-1.0,30098.6,30099.0,750.15,30099.0
17689.0653312,7921.45372385,1899.19006527,16851.4955824,15731.5077463,4475.69699891,7879.09971677,20658.5452145,133.121040066,20916.7008013,2568.3971286,24115.9076723,-1.0,-1.0,-1.0,20207.3,20207.0,847.0,20207.0
21688.6223841,18035.8757469,5201.80723145,16094.4717658,16293.8152817,19426.1805419,7919.27578325,10197.273746,208.591979012,15131.5277048,2583.34853635,22686.5005598,-1.0,24213.0,-1.0,24213.1,24213.0,835.62,-1.0
4765.2938529,19690.8485241,21687.7718063,23971.9039288,2799.10269184,9137.02862171,6649.26334401,26919.9072609,122.353386845,20155.0236418,1991.41405495,24196.0935882,-1.0,9448.4,-1.0,9448.42,9448.4,903.2,-1.0
14954.4792218,9010.32165767,3242.41945946,22225.9364371,18257.0767318,18128.9420649,19071.4373147,18028.6690114,211.265538394,17037.4994321,2248.67313088,6913.86040598,-1.0,37329.0,-1.0,37328.6,37329.0,827.82,-1.0
17465.2857871,3644.87105755,6410.91026695,7172.38881035,23427.9562161,10435.2743556,8037.9519826,24139.7825463,348.476312056,15585.3794491,2286.94615525,4454.5954012,-1.0,31466.0,-1.0,31466.0,31466.0,903.18,-1.0
13629.0542067,15160.6674599,10275.3694517,12090.6226346,9393.17083415,25316.6844155,27436.8058742,9988.06239931,327.848535706,18977.2022486,2307.42519359,7801.88477256,-1.0,-1.0,-1.0,25226.7,-1.0,2307.4,-1.0
4463.09845982,27769.8533887,502.439759851,6508.62244888,18545.6142126,13453.4240622,3595.39966407,21087.7778965,297.445697333,15572.938341,2389.50111488,9394.48932622,-1.0,22141.0,-1.0,22141.1,22141.0,836.71,-1.0
25623.7395526,5706.2682705,15612.2382003,7006.1257512,9268.8124691,14576.39387,9474.40643925,8932.3817516,341.135208388,18999.8793718,1868.9160808,18675.8970077,-1.0,18743.0,-1.0,18743.3,18743.0,1014.6,-1.0
12498.4385742,7096.05356829,6735.91230732,25943.6754922,20406.1311923,21433.3651934,27986.2862555,1409.47935558,174.547624804,16187.6308348,1994.05695356,12295.5784254,34111.0,-1.0,-1.0,41839.6,41840.0,750.09,41840.0
21842.8743615,8920.91998226,20176.3539371,2811.09558357,28193.0716723,10086.422659,6894.49503745,21596.5610312,210.326861841,21197.2803802,2040.86402234,16126.5545382,-1.0,35088.0,-1.0,35087.6,35088.0,984.1,-1.0
20054.5458064,11972.0054257,1144.14045419,19613.8945175,2290.82581591,18574.4591709,21252.4639952,4879.58224827,3.38425993752,14675.0399424,2165.76031241,2569.66994172,9740.1,-1.0,-1.0,20865.3,20865.0,902.37,20865.0
9304.03430305,20549.2694605,13595.8987906,21390.1225446,4816.95979276,5940.60246202,8052.83854873,4520.93179751,151.277220849,20629.7235635,2295.33768036,7498.67717887,-1.0,-1.0,-1.0,10757.6,10758.0,998.39,10758.0
8865.17557469,15940.8923169,21335.8077542,6380.02003658,9440.75240777,27875.5345726,21308.3267185,9274.24355196,1.50376224608,21073.1148055,2150.70605687,14695.6634654,-1.0,30749.0,-1.0,30749.1,30749.0,1018.4,-1.0
21786.9409592,5188.36272925,6344.52726829,21830.0086706,18191.9011571,18103.0047183,4016.65092834,15766.5601012,74.5410726535,17787.5648568,1943.27149943,25039.8068692,-1.0,22209.0,-1.0,22208.6,22209.0,995.51,-1.0
22580.1233589,27041.2691595,18365.2139075,21054.6375638,18194.9547203,26593.8887038,20536.2585665,20657.2552224,124.259237964,21253.7522526,2241.0990635,10925.1454929,-1.0,38731.0,-1.0,38731.3,38731.0,894.47,-1.0
10496.4612909,24712.902287,9029.92829063,1699.99740718,25506.4454517,2836.66058578,5269.43110764,19149.35917,11.1334759415,17750.4287334,1990.01591308,27957.1830838,-1.0,-1.0,-1.0,28343.2,28343.0,1010.2,28343.0
20079.5145377,4147.70994033,15199.2694702,20245.3057923,15654.2234216,5269.76603384,2146.78161514,26133.6308457,314.989594049,18847.6357764,1928.65494505,6774.28586304,-1.0,17801.0,-1.0,17801.1,17801.0,1010.3,-1.0
6520.84403858,13539.2596901,23975.0964574,16734.7870897,13389.6949178,9675.4629279,11195.6416745,25572.5427503,194.368449486,20352.2373486,2243.49365453,7605.45644722,-1.0,24585.0,-1.0,24585.4,24585.0,1018.5,-1.0
4771.26998416,26872.0551802,15168.3414755,8860.19274432,9435.27389342,2012.65948858,18661.0814752,25464.7900711,121.201265817,18400.3902506,2411.400522,4411.60278474,-1.0,-1.0,-1.0,11448.0,11448.0,1015.5,11448.0
23635.197755,16492.7462613,6003.73016975,11474.8481998,10896.8383184,13029.166556,18272.0546985,25889.9583346,320.056834095,17387.8843388,2065.02387937,11272.8444172,-1.0,29169.0,-1.0,29168.9,29169.0,823.17,-1.0
27115.3825813,2295.95700768,10453.5635217,16214.4098277,15177.1887668,6800.29284965,4175.91538896,8123.89037448,94.1409344621,21262.2331649,2299.09164377,15678.3067377,-1.0,19353.0,-1.0,19353.1,19353.0,1006.7,-1.0
24769.1362555,9322.67302222,11754.0648848,4902.33123802,8053.40968968,26699.0220898,17995.2431602,12633.1929084,48.8408250687,16726.3713273,2578.78637389,13800.9618321,-1.0,26049.0,-1.0,26048.7,26049.0,795.35,-1.0
706.760320507,22431.3369908,15935.9857958,16802.0904863,28156.9917313,9266.41445214,2577.10203722,23316.8877698,26.1723109419,17343.3391672,1934.66949131,14290.6371501,-1.0,30734.0,-1.0,30734.2,30734.0,882.76,-1.0
6716.88711006,17654.420103,8609.94433022,3512.6879574,1317.19710744,28355.4135034,6827.97714457,26180.8709195,7.19118582872,14533.9393055,2097.56835844,6744.93268445,-1.0,8145.2,-1.0,8145.22,8145.2,1010.4,-1.0
1796.43980206,5570.04254463,28219.3187241,22946.4107222,25736.9282493,18677.8159292,17931.8032046,25582.6508496,140.505490962,16437.443766,1993.994651,22950.1426195,-1.0,43669.0,-1.0,43668.8,43669.0,1015.1,-1.0
28159.7692026,18708.447794,15114.8667982,12062.3138243,25578.897179,22530.5146978,9476.10979597,19390.0466688,47.2741405253,15221.204037,2510.62842838,24015.497694,-1.0,35055.0,-1.0,35055.1,35055.0,999.37,-1.0
28456.7097168,18847.3374036,760.165184549,18316.3278435,20109.0434259,2095.16132674,22815.8207761,18546.3770423,344.746113998,15940.6559545,2596.94513847,17933.6272838,-1.0,-1.0,-1.0,22204.3,22204.0,896.32,22204.0
11231.3492148,12283.697772,15099.9016435,1524.67584112,23692.0680104,19615.1226676,2727.3985448,27703.3034557,27.7695807969,21103.9656589,1865.20379597,8853.42123025,-1.0,26419.0,-1.0,26419.5,26419.0,1008.3,-1.0
26359.6030847,19394.4422924,6941.74329983,14488.7956485,18814.8542876,8672.88863368,580.152574693,27345.136987,124.008171782,15357.1565397,2223.29660681,17102.8231824,-1.0,19395.0,-1.0,19395.1,19395.0,1016.7,-1.0
21448.7927898,7726.19700079,2528.2076604,801.329636209,23383.0567511,9033.89973406,12088.3183926,6169.06913535,145.849808068,19026.5366474,2002.15299857,23720.7565615,-1.0,-1.0,-1.0,30303.8,30304.0,809.96,-1.0
12276.3014386,14249.5156245,24797.4240233,12912.691449,2213.4477572,10571.8261085,13633.2688893,2475.0132302,229.458940832,14707.4195803,2197.6962234,15984.6115926,-1.0,-1.0,-1.0,12785.3,12785.0,1011.4,12785.0
18514.9303197,17060.6671871,475.387885619,6495.44501509,409.218428637,22112.6015907,10355.518548,6653.54825865,166.156242347,21555.3076023,2381.93955012,8800.22473471,-1.0,10765.0,-1.0,10764.8,10765.0,851.59,-1.0
11088.7084664,23809.278805,12512.8369952,22655.2724524,15202.9870121,9608.49448012,10162.2733221,27320.6005302,70.2903469933,20783.1191427,2237.53271618,18883.9226626,-1.0,-1.0,-1.0,24811.5,24812.0,998.89,24811.0
27595.1475713,24354.9141053,26263.7300416,17364.1625128,10922.4694454,5160.78653225,24722.1477289,483.116268837,134.921488647,19940.154434,1858.23347319,9067.76957065,-1.0,-1.0,-1.0,16083.3,16083.0,996.03,16083.0
9431.61789866,12524.5671813,20686.481611,5088.99524955,26577.7636016,289.890023692,9189.33383756,11576.8901644,174.290016199,15512.6177766,2394.15870194,26931.7429022,-1.0,-1.0,-1.0,26867.7,26868.0,1006.6,26868.0
3609.65083519,6883.71068604,4856.37201181,13825.061867,18088.0678554,21591.0700075,13082.6848172,16337.6547834,308.433771246,20539.4903948,2329.07414705,24393.1136225,23810.0,31171.0,-1.0,31170.8,31171.0,750.18,-1.0
7893.31786369,14566.0514997,2788.92049448,28511.8835288,2303.8044306,2667.78732443,20971.4393332,14167.7960802,242.100557144,20879.4807191,2192.30695539,5240.87795558,-1.0,-1.0,-1.0,4971.66,4971.6,1016.3,4971.6
1193.7206426,23055.8772317,14183.7405749,16431.2065105,12163.7854776,2265.08222563,9883.11645548,19539.9292322,298.245257638,16992.4260647,1942.28845974,1204.78106278,-1.0,-1.0,-1.0,21671.3,-1.0,1942.3,-1.0
17134.120968,23227.5647921,465.633187936,9264.66196553,25856.7070597,4362.60869307,13620.6996873,6151.27403542,159.182461558,20164.6064667,2524.70667884,27334.1027774,-1.0,-1.0,-1.0,30219.4,30219.0,816.64,30219.0
4739.53334281,3503.57651774,22051.0009693,16332.1560173,25204.2506727,262.542572683,22951.124647,20076.9740262,308.749690086,17823.2556568,2334.1184626,4373.72773485,-1.0,-1.0,-1.0,25466.9,25467.0,1006.0,25467.0
28540.3300511,24893.4697284,16903.1643068,21224.8634247,26874.343282,9630.55416377,10545.0422488,4738.33256287,234.501839341,15958.938774,2586.84337505,10470.1831679,-1.0,-1.0,-1.0,36505.0,36505.0,1001.4,36505.0
16711.6409312,5928.29825582,5402.40468944,25650.5777214,11696.9112088,17314.7427907,3696.15040819,27381.4682136,17.4001900575,14841.9267114,1964.47753048,4907.75023174,-1.0,15393.0,-1.0,15393.1,15393.0,996.03,-1.0
11885.5112145,23058.2402898,26676.4974662,9134.84425801,20421.4864022,19401.8175938,10570.7814884,14445.9350621,346.947862808,15369.3764055,2502.18755851,16068.3258821,-1.0,30992.0,-1.0,30992.3,30992.0,1014.7,-1.0
11920.7843303,24010.3362212,23446.4631772,12579.3183647,11985.1479111,17242.9335871,14387.8902923,24736.5197531,66.7369671766,16410.7262383,2231.80615091,2412.25345213,-1.0,26373.0,-1.0,26373.1,26373.0,1018.1,-1.0
23680.1091004,20175.2093443,22887.2340401,18792.6995194,16280.9197402,11665.0369759,25792.6007283,26038.2790155,193.173980718,17292.0227897,2412.79676601,20704.7725275,-1.0,-1.0,-1.0,27946.0,27946.0,987.23,27946.0
24791.9778792,10249.3508309,28301.7007631,7154.35292811,24531.0165176,3507.77208714,575.971835659,27758.3638713,335.44452049,21265.6273159,2320.2431926,5948.11724693,-1.0,25107.0,-1.0,25107.0,25107.0,1015.3,-1.0
27291.7338661,2618.88667229,17744.83118,13782.2137884,22868.8834526,79.0067122423,24158.1225916,9457.05521447,68.4754431952,20511.8522598,2079.59971473,25219.123858,-1.0,-1.0,-1.0,22948.0,22948.0,1000.2,22948.0
18540.7144124,13208.4849297,12004.7361095,16616.1195111,13268.1060243,5932.47774593,26349.9578996,12037.5887283,319.928704971,19196.8848621,2413.3243918,24034.3843553,-1.0,-1.0,-1.0,19200.6,19201.0,991.62,19201.0
5093.95006633,11747.8866583,7584.97856278,11172.3734607,11923.3463379,2940.04046972,9422.16295471,8217.918241,240.798957547,16132.1348581,2063.79510644,10417.0771293,-1.0,-1.0,-1.0,14863.5,14863.0,999.61,14863.0
11762.5485208,12744.5063674,18773.291492,14561.4263409,6487.94771629,339.872708093,20415.922313,16265.4583891,91.0443014785,16910.364346,2422.53093245,11522.6924946,-1.0,-1.0,-1.0,6827.89,6827.9,1013.2,6827.8
23304.148971,13732.0210335,4425.14999757,8468.74935599,1799.93379144,27394.3564239,11601.2590698,6045.25320634,59.8357668533,21571.3769486,1971.28280254,24953.8824074,-1.0,13401.0,-1.0,13401.2,13401.0,805.32,-1.0
13034.6416891,27822.4704861,21721.026236,28152.7503439,6874.0826778,25527.186625,16156.0778475,3698.43246757,58.5247142733,16291.9028694,2458.72680287,191.62028317,-1.0,-1.0,-1.0,15318.8,-1.0,2458.7,-1.0
25271.4980895,22983.1735463,12895.4722118,19856.7420215,25089.6585698,8691.40955873,5097.54003483,6087.10668914,155.270926777,14731.5331383,1904.90946221,19886.6184631,-1.0,30187.0,-1.0,30187.3,30187.0,1005.7,-1.0
7004.6673813,16139.5866841,12175.2274996,3804.65862361,10077.3575798,4288.16649424,14333.1381194,5563.62822652,192.990262521,14655.2645932,2497.19548125,13517.2536831,-1.0,-1.0,-1.0,14365.6,14366.0,1003.4,14366.0
5163.05995496,735.956267402,9440.73557178,24513.7354755,9198.20319361,15804.3945426,21609.8106149,816.36342278,101.27798149,19492.3712376,2510.24072101,23699.9077483,20447.0,-1.0,-1.0,22034.3,-1.0,2510.3,-1.0
8745.54959548,24062.8207509,7636.62873727,10105.5800398,1641.98255032,5048.81702061,18828.4704001,12878.7962372,102.307004286,21230.3984304,1946.5151066,24661.4877572,-1.0,-1.0,-1.0,6690.86,6690.8,1002.1,6690.8
25970.5450949,19551.8762981,20956.4123393,28123.2804652,22521.0274086,629.351037985,24276.0496416,2778.73748107,93.0549588597,15817.8635771,2388.49799636,6450.04115249,-1.0,-1.0,-1.0,23150.4,23150.0,1017.3,23150.0
18913.8348861,25939.1246634,16752.4655855,8240.33091644,5048.510523,5825.79351577,22352.6637554,27777.3778308,22.0206600322,16499.8741777,2504.14732394,10288.3947068,-1.0,-1.0,-1.0,10874.4,10874.0,998.38,10874.0
